;duration;entry_mode;has_path;source;start_time;total_calories;total_distance;tracking_mode;type;uri;utc_offset
552;48,85;API;VERDADEIRO;RunKeeper;qua, 2 mar 2016 18:26:34;105;844,11;outdoor;Running;/fitnessActivities/743518140;-3
553;31,95;API;VERDADEIRO;RunKeeper;seg, 29 fev 2016 6:05:33;467;5805,84;outdoor;Running;/fitnessActivities/742107339;-3
554;56,18;API;VERDADEIRO;RunKeeper;dom, 28 fev 2016 10:41:56;205;3016,58;outdoor;Running;/fitnessActivities/742025830;-3
555;29,95;API;VERDADEIRO;RunKeeper;seg, 22 fev 2016 6:09:37;366;4815,52;outdoor;Running;/fitnessActivities/738351372;-3
556;31,15;API;VERDADEIRO;RunKeeper;seg, 15 fev 2016 5:55:11;353;4555,47;outdoor;Running;/fitnessActivities/734684880;-3
557;24,63;API;VERDADEIRO;RunKeeper;qua, 4 nov 2015 6:07:28;238;3272,86;outdoor;Running;/fitnessActivities/695107893;-2
558;23,17;API;VERDADEIRO;RunKeeper;ter, 27 out 2015 5:57:52;357;4675,9;outdoor;Running;/fitnessActivities/682306939;-2
559;22,63;API;VERDADEIRO;RunKeeper;sex, 25 set 2015 6:03:30;365;4683,07;outdoor;Running;/fitnessActivities/662964078;-3
560;23,03;API;VERDADEIRO;RunKeeper;ter, 22 set 2015 6:05:45;361;4655,55;outdoor;Running;/fitnessActivities/660961272;-3
561;24,31;API;VERDADEIRO;RunKeeper;seg, 25 maio 2015 5:40:07;362;4703,84;outdoor;Running;/fitnessActivities/577596948;-3
562;23,62;API;VERDADEIRO;RunKeeper;qui, 30 abr 2015 5:56:58;360;4672,89;outdoor;Running;/fitnessActivities/559747998;-3
563;23,29;API;VERDADEIRO;RunKeeper;qua, 22 abr 2015 5:53:43;520;4690,98;outdoor;Running;/fitnessActivities/554014359;-3
564;25;Web;VERDADEIRO;RunKeeper;seg, 20 abr 2015 5:40:00;343;4498,64;outdoor;Running;/fitnessActivities/553679343;-3
565;23,95;API;VERDADEIRO;RunKeeper;sáb, 15 mar 2014 22:15:59;130;1984,28;outdoor;Running;/fitnessActivities/439268589;-3
566;13,99;API;VERDADEIRO;RunKeeper;sáb, 15 mar 2014 18:25:50;65;986,25;outdoor;Running;/fitnessActivities/439268582;-3
